id_venda,data,ano,mes,trimestre,dia_semana,categoria,produto,regiao,estado,cidade,vendedor,cliente,quantidade,preco_unitario,desconto_percentual,valor_total,forma_pagamento,custo_unitario,status,custo_total,lucro,margem_lucro
V202101789,2020-08-11,2020,8,3,TUESDAY,ESPORTES,BOLA,NORDESTE,SE,CIDADE DESCONHECIDA,JULIANA ALMEIDA,RICARDO RIBEIRO,4,585.65,0.0,2342.6,CARTAO DEBITO,371.37,CONCLUÍDA,1485.48,857.1199999999999,36.59
V202201790,2021-10-02,2021,10,4,SATURDAY,MODA,CAMISETA,CENTRO-OESTE,DF,CIDADE DESCONHECIDA,ROBERTO PEREIRA,AMANDA LIMA,1,235.52,0.0,235.52,PIX,151.99,CONCLUÍDA,151.99,83.53,35.47
V202301791,2021-08-27,2021,8,3,FRIDAY,ESPORTES,HALTERES,NORDESTE,AL,CIDADE DESCONHECIDA,BEATRIZ PEREIRA,PATRÍCIA OLIVEIRA,4,362.59,0.0,1450.36,CARTAO CREDITO,155.56,CONCLUÍDA,622.24,828.1199999999999,57.1
V202001792,2021-09-13,2021,9,3,MONDAY,ESPORTES,HALTERES,NORDESTE,PE,CIDADE DESCONHECIDA,RICARDO PEREIRA,PATRÍCIA SOUZA,4,223.11,0.0,892.44,CARTAO CREDITO,122.74,CONCLUÍDA,490.96,401.4800000000001,44.99
V202101793,2022-04-18,2022,4,2,MONDAY,CASA,MESA,SUL,PR,LONDRINA,BEATRIZ GOMES,FERNANDO SILVA,3,1196.48,0.0,3589.44,CARTAO CREDITO,657.65,CONCLUÍDA,1972.9499999999998,1616.4900000000002,45.03
V202201794,2022-08-02,2022,8,3,TUESDAY,CASA,MESA,NORDESTE,PI,CIDADE DESCONHECIDA,BEATRIZ OLIVEIRA,PATRÍCIA SANTOS,5,2465.89,0.0,12329.45,BOLETO,1223.21,CONCLUÍDA,6116.05,6213.400000000001,50.39
V202301795,2025-03-14,2025,3,1,FRIDAY,CASA,MESA,CENTRO-OESTE,MS,CIDADE DESCONHECIDA,LUCAS ALVES,RICARDO GOMES,4,2983.44,0.0,11933.76,CARTAO CREDITO,1270.77,CONCLUÍDA,5083.08,6850.68,57.41
V202001796,2023-10-31,2023,10,4,TUESDAY,CASA,MESA,NORDESTE,CE,CIDADE DESCONHECIDA,CARLOS OLIVEIRA,PATRÍCIA COSTA,2,1294.97,0.0,2589.94,CARTAO CREDITO,886.93,CONCLUÍDA,1773.86,816.0800000000002,31.51
V202101797,2025-03-09,2025,3,1,SUNDAY,BELEZA,SHAMPOO,NORDESTE,MA,CIDADE DESCONHECIDA,LUCAS RIBEIRO,CAMILA LIMA,3,101.47,0.0,304.41,PIX,51.82,CONCLUÍDA,155.46,148.95000000000002,48.93
V202201798,2024-06-16,2024,6,2,SUNDAY,ELETRÔNICOS,SMARTPHONE,CENTRO-OESTE,GO,CIDADE DESCONHECIDA,ANA LIMA,PAULO RIBEIRO,5,4722.14,0.0,23610.7,PIX,2217.41,CONCLUÍDA,11087.05,12523.650000000001,53.04
V202301799,2024-05-25,2024,5,2,SATURDAY,CASA,GELADEIRA,NORTE,AC,CIDADE DESCONHECIDA,AMANDA SILVA,CAMILA COSTA,1,1746.77,0.0,1746.77,DINHEIRO,1060.25,CONCLUÍDA,1060.25,686.52,39.3
V202001800,2020-12-05,2020,12,4,SATURDAY,ELETRÔNICOS,TABLET,SUL,RS,CACHOEIRINHA,ANA OLIVEIRA,CAMILA COSTA,5,2393.87,34.0,7899.43,PIX,1471.85,CONCLUÍDA,7359.25,540.1800000000003,6.84
V202101801,2020-02-11,2020,2,1,TUESDAY,MODA,BOLSA,NORDESTE,SE,CIDADE DESCONHECIDA,AMANDA OLIVEIRA,CAMILA RIBEIRO,4,195.51,0.0,782.04,PIX,114.96,CONCLUÍDA,459.84,322.2,41.2
V202201802,2022-12-02,2022,12,4,FRIDAY,ELETRÔNICOS,TABLET,SUDESTE,MG,UBERLÂNDIA,JOSÉ RIBEIRO,RICARDO COSTA,4,3095.03,23.4,9483.36,BOLETO,2086.89,CONCLUÍDA,8347.56,1135.800000000001,11.98
V202301803,2024-11-24,2024,11,4,SUNDAY,BELEZA,SHAMPOO,SUL,PR,CURITIBA,ANA SILVA,JOSÉ RIBEIRO,3,177.1,21.41,417.56,DINHEIRO,92.42,CONCLUÍDA,277.26,140.3,33.6
V202001804,2025-08-20,2025,8,3,WEDNESDAY,MODA,BOLSA,NORDESTE,SE,CIDADE DESCONHECIDA,FERNANDO SOUZA,ANA ALMEIDA,1,89.89,0.0,89.89,DINHEIRO,61.81,CONCLUÍDA,61.81,28.08,31.24
V202101805,2023-12-05,2023,12,4,TUESDAY,MODA,TÊNIS,SUDESTE,MG,CONTAGEM,PAULO SANTOS,ROBERTO SANTOS,2,117.94,18.16,193.04,CARTAO CREDITO,63.69,CONCLUÍDA,127.38,65.66,34.01
V202201806,2023-07-16,2023,7,3,SUNDAY,ELETRÔNICOS,NOTEBOOK,SUDESTE,ES,CIDADE DESCONHECIDA,RICARDO SOUZA,ROBERTO RIBEIRO,5,3116.11,5.22,14767.94,PIX,1751.82,CONCLUÍDA,8759.1,6008.84,40.69
V202301807,2023-10-22,2023,10,4,SUNDAY,ELETRÔNICOS,FONES DE OUVIDO,SUDESTE,RJ,NITERÓI,RICARDO PEREIRA,RICARDO PEREIRA,1,1634.79,0.0,1634.79,DINHEIRO,1115.6,CONCLUÍDA,1115.6,519.19,31.76
V202001808,2025-11-03,2025,11,4,MONDAY,ELETRÔNICOS,SMART TV,SUL,RS,CANOAS,PATRÍCIA RODRIGUES,MARIA LIMA,2,1820.34,17.79,2992.84,BOLETO,1013.99,CONCLUÍDA,2027.98,964.8600000000001,32.24
V202101809,2024-10-03,2024,10,4,THURSDAY,ESPORTES,RAQUETE,NORTE,RR,CIDADE DESCONHECIDA,PATRÍCIA RODRIGUES,CAMILA GOMES,4,950.61,0.0,3802.44,PIX,541.62,CONCLUÍDA,2166.48,1635.96,43.02
V202201810,2024-08-03,2024,8,3,SATURDAY,ELETRÔNICOS,SMARTPHONE,NORTE,AP,CIDADE DESCONHECIDA,CAMILA MARTINS,ANA LIMA,4,2581.0,0.0,10324.0,DINHEIRO,1132.93,CONCLUÍDA,4531.72,5792.28,56.1
V202301811,2024-07-21,2024,7,3,SUNDAY,CASA,SOFÁ,CENTRO-OESTE,MS,CIDADE DESCONHECIDA,ANA PEREIRA,ANA SILVA,3,1770.15,6.53,4963.8,DINHEIRO,1173.68,CONCLUÍDA,3521.04,1442.7600000000002,29.07
V202001812,2024-01-26,2024,1,1,FRIDAY,BELEZA,BATOM,CENTRO-OESTE,MS,CIDADE DESCONHECIDA,LUCAS FERNANDES,CARLOS SOUZA,4,36.53,6.24,137.0,CARTAO DEBITO,19.87,CONCLUÍDA,79.48,57.519999999999996,41.99
V202101813,2023-09-29,2023,9,3,FRIDAY,ESPORTES,RAQUETE,SUL,PR,CURITIBA,CAMILA RIBEIRO,LUCAS SOUZA,4,1593.64,0.0,6374.56,PIX,936.42,CANCELADA,3745.68,2628.8800000000006,41.24
V202201814,2021-01-18,2021,1,1,MONDAY,ESPORTES,BICICLETA,SUDESTE,SP,CAMPINAS,BEATRIZ ALVES,MARIA FERNANDES,4,644.32,6.1,2420.0,CARTAO DEBITO,336.58,CONCLUÍDA,1346.32,1073.68,44.37
V202301815,2023-10-07,2023,10,4,SATURDAY,MODA,BOLSA,CENTRO-OESTE,GO,CIDADE DESCONHECIDA,JULIANA PEREIRA,GUSTAVO FERNANDES,3,91.13,0.0,273.39,DINHEIRO,57.78,CONCLUÍDA,173.34,100.04999999999998,36.6
V202001816,2023-10-02,2023,10,4,MONDAY,ELETRÔNICOS,FONES DE OUVIDO,NORTE,AC,CIDADE DESCONHECIDA,MARIA OLIVEIRA,ANA OLIVEIRA,2,2381.96,0.0,4763.92,DINHEIRO,1392.45,CONCLUÍDA,2784.9,1979.02,41.54
V202101817,2021-11-29,2021,11,4,MONDAY,ELETRÔNICOS,FONES DE OUVIDO,SUDESTE,SP,SOROCABA,RICARDO COSTA,BEATRIZ RODRIGUES,4,3990.22,24.37,12071.25,DINHEIRO,2263.22,CONCLUÍDA,9052.88,3018.370000000001,25.0
V202201818,2021-01-11,2021,1,1,MONDAY,ESPORTES,BOLA,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,MARIA GOMES,GUSTAVO RODRIGUES,1,469.79,7.71,433.58,CARTAO DEBITO,255.38,CONCLUÍDA,255.38,178.2,41.1
V202301819,2025-02-20,2025,2,1,THURSDAY,MODA,CALÇA JEANS,SUL,RS,PORTO ALEGRE,ANA PEREIRA,GUSTAVO RIBEIRO,4,293.75,0.0,1175.0,DINHEIRO,198.31,CONCLUÍDA,793.24,381.76,32.49
V202001820,2023-12-02,2023,12,4,SATURDAY,BELEZA,MAQUIAGEM,NORDESTE,PB,CIDADE DESCONHECIDA,CAMILA RIBEIRO,FERNANDO RODRIGUES,4,56.07,19.55,180.43,PIX,35.35,CONCLUÍDA,141.4,39.03,21.63
V202101821,2020-07-05,2020,7,3,SUNDAY,ESPORTES,BICICLETA,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,CARLOS OLIVEIRA,PAULO PEREIRA,1,1226.94,6.59,1146.12,DINHEIRO,819.9,CONCLUÍDA,819.9,326.2199999999999,28.46
V202201822,2021-01-13,2021,1,1,WEDNESDAY,ELETRÔNICOS,SMART TV,SUL,PR,CURITIBA,CAMILA OLIVEIRA,FERNANDO SANTOS,2,3425.57,9.56,6195.98,DINHEIRO,1697.09,CONCLUÍDA,3394.18,2801.7999999999997,45.22
V202301823,2021-09-30,2021,9,3,THURSDAY,ELETRÔNICOS,SMART TV,NORTE,RO,CIDADE DESCONHECIDA,JULIANA PEREIRA,ANA RODRIGUES,3,4636.16,13.56,12022.01,DINHEIRO,2219.66,CONCLUÍDA,6658.98,5363.030000000001,44.61
V202001824,2023-03-04,2023,3,1,SATURDAY,ELETRÔNICOS,FONES DE OUVIDO,SUDESTE,RJ,PETRÓPOLIS,MARIA GOMES,PAULO LIMA,1,3936.19,0.0,3936.19,BOLETO,1919.36,CONCLUÍDA,1919.36,2016.8300000000002,51.24
V202101825,2021-11-07,2021,11,4,SUNDAY,BELEZA,BATOM,NORTE,TO,CIDADE DESCONHECIDA,BEATRIZ MARTINS,GUSTAVO GOMES,5,41.68,34.31,136.89,DINHEIRO,22.54,CONCLUÍDA,112.69999999999999,24.189999999999998,17.67
V202201826,2023-12-14,2023,12,4,THURSDAY,MODA,CALÇA JEANS,NORTE,RR,CIDADE DESCONHECIDA,ANA SANTOS,JULIANA COSTA,4,141.52,28.71,403.56,DINHEIRO,88.39,CONCLUÍDA,353.56,50.0,12.39
V202301827,2023-08-16,2023,8,3,WEDNESDAY,ESPORTES,BOLA,NORDESTE,MA,CIDADE DESCONHECIDA,CAMILA PEREIRA,BEATRIZ SILVA,4,827.5,0.0,3310.0,BOLETO,484.76,CONCLUÍDA,1939.04,1370.96,41.42
V202001828,2022-10-25,2022,10,4,TUESDAY,CASA,CADEIRA,CENTRO-OESTE,GO,CIDADE DESCONHECIDA,ANA ALVES,MARIA GOMES,4,483.06,12.93,1682.32,CARTAO CREDITO,322.99,CONCLUÍDA,1291.96,390.3599999999999,23.2
V202101829,2023-04-14,2023,4,2,FRIDAY,BELEZA,PERFUME,CENTRO-OESTE,MS,CIDADE DESCONHECIDA,PATRÍCIA RIBEIRO,CAMILA SILVA,2,106.58,0.0,213.16,PIX,46.56,CONCLUÍDA,93.12,120.03999999999999,56.31
V202201830,2020-09-30,2020,9,3,WEDNESDAY,ESPORTES,HALTERES,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,RICARDO MARTINS,CAMILA SANTOS,3,773.86,0.0,2321.58,PIX,537.14,CONCLUÍDA,1611.42,710.1599999999999,30.59
V202301831,2020-02-13,2020,2,1,THURSDAY,ESPORTES,HALTERES,CENTRO-OESTE,DF,CIDADE DESCONHECIDA,JULIANA FERNANDES,LUCAS ALVES,3,371.7,0.0,1115.1,CARTAO CREDITO,158.5,CONCLUÍDA,475.5,639.5999999999999,57.36
V202001832,2021-04-13,2021,4,2,TUESDAY,ELETRÔNICOS,TABLET,NORTE,AP,CIDADE DESCONHECIDA,PAULO SANTOS,ANA COSTA,1,3343.39,0.0,3343.39,BOLETO,1568.45,CONCLUÍDA,1568.45,1774.9399999999998,53.09
V202101833,2025-03-26,2025,3,1,WEDNESDAY,ELETRÔNICOS,SMARTPHONE,NORDESTE,PE,CIDADE DESCONHECIDA,RICARDO GOMES,CAMILA COSTA,4,3833.54,0.0,15334.16,CARTAO DEBITO,2126.23,CONCLUÍDA,8504.92,6829.24,44.54
V202201834,2023-03-29,2023,3,1,WEDNESDAY,CASA,GELADEIRA,CENTRO-OESTE,MS,CIDADE DESCONHECIDA,PAULO RODRIGUES,CARLOS FERNANDES,4,655.64,0.0,2622.56,DINHEIRO,366.99,CONCLUÍDA,1467.96,1154.6,44.03
V202301835,2022-04-23,2022,4,2,SATURDAY,CASA,SOFÁ,NORDESTE,SE,CIDADE DESCONHECIDA,AMANDA RIBEIRO,LUCAS SOUZA,5,2141.36,0.0,10706.8,CARTAO CREDITO,1443.82,CONCLUÍDA,7219.099999999999,3487.7,32.57
V202001836,2024-07-14,2024,7,3,SUNDAY,CASA,MESA,SUDESTE,MG,UBERLÂNDIA,CAMILA SOUZA,FERNANDO RODRIGUES,1,2202.06,7.65,2033.67,CARTAO DEBITO,1477.41,CONCLUÍDA,1477.41,556.26,27.35
V202101837,2020-08-04,2020,8,3,TUESDAY,ELETRÔNICOS,SMARTPHONE,NORDESTE,SE,CIDADE DESCONHECIDA,ROBERTO RODRIGUES,GUSTAVO RODRIGUES,2,1389.03,0.0,2778.06,CARTAO DEBITO,691.38,CONCLUÍDA,1382.76,1395.3,50.23
V202201838,2021-09-05,2021,9,3,SUNDAY,BELEZA,CREME,CENTRO-OESTE,DF,CIDADE DESCONHECIDA,ANA PEREIRA,PAULO FERNANDES,4,62.1,5.37,235.06,CARTAO DEBITO,34.28,CONCLUÍDA,137.12,97.94,41.67
V202301839,2025-10-17,2025,10,4,FRIDAY,ESPORTES,RAQUETE,SUDESTE,RJ,NITERÓI,FERNANDO SILVA,LUCAS GOMES,1,1990.44,0.0,1990.44,DINHEIRO,1200.08,CONCLUÍDA,1200.08,790.3600000000001,39.71
V202001840,2022-12-02,2022,12,4,FRIDAY,BELEZA,BATOM,NORTE,AP,CIDADE DESCONHECIDA,CARLOS OLIVEIRA,FERNANDO RODRIGUES,1,91.2,30.55,63.34,PIX,61.85,CONCLUÍDA,61.85,1.490000000000002,2.35
V202101841,2022-06-01,2022,6,2,WEDNESDAY,BELEZA,SHAMPOO,NORDESTE,AL,CIDADE DESCONHECIDA,JOSÉ ALVES,ROBERTO RODRIGUES,5,124.13,0.0,620.65,CARTAO DEBITO,50.4,CONCLUÍDA,252.0,368.65,59.4
V202201842,2025-02-14,2025,2,1,FRIDAY,MODA,TÊNIS,CENTRO-OESTE,MS,CIDADE DESCONHECIDA,JULIANA LIMA,MARIA ALMEIDA,5,132.99,0.0,664.95,BOLETO,55.78,CONCLUÍDA,278.9,386.05000000000007,58.06
V202301843,2025-06-29,2025,6,2,SUNDAY,ESPORTES,BOLA,SUL,PR,LONDRINA,PAULO COSTA,ROBERTO GOMES,5,504.83,0.0,2524.15,DINHEIRO,267.7,CONCLUÍDA,1338.5,1185.65,46.97
V202001844,2023-04-24,2023,4,2,MONDAY,ESPORTES,HALTERES,NORTE,RO,CIDADE DESCONHECIDA,GUSTAVO FERNANDES,ANA ALMEIDA,2,609.46,0.0,1218.92,BOLETO,344.67,CONCLUÍDA,689.34,529.58,43.45
V202101845,2022-03-13,2022,3,1,SUNDAY,CASA,GELADEIRA,NORTE,RR,CIDADE DESCONHECIDA,GUSTAVO RODRIGUES,JULIANA ALMEIDA,2,2854.46,0.0,5708.92,PIX,1584.0,CONCLUÍDA,3168.0,2540.92,44.51
V202201846,2022-07-26,2022,7,3,TUESDAY,MODA,CALÇA JEANS,SUDESTE,MG,CONTAGEM,JULIANA RIBEIRO,BEATRIZ SANTOS,2,107.11,12.67,187.07,PIX,60.82,CONCLUÍDA,121.64,65.42999999999999,34.98
V202301847,2024-01-12,2024,1,1,FRIDAY,BELEZA,BATOM,SUL,SC,BLUMENAU,GUSTAVO SOUZA,RICARDO SILVA,5,175.42,10.96,780.93,BOLETO,110.1,CONCLUÍDA,550.5,230.42999999999995,29.51
V202001848,2020-01-22,2020,1,1,WEDNESDAY,CASA,MESA,NORDESTE,RN,CIDADE DESCONHECIDA,ANA RODRIGUES,JULIANA ALMEIDA,3,310.92,11.25,827.84,DINHEIRO,167.5,CONCLUÍDA,502.5,325.34000000000003,39.3
V202101849,2023-09-29,2023,9,3,FRIDAY,MODA,TÊNIS,SUDESTE,MG,CONTAGEM,PATRÍCIA SANTOS,JULIANA MARTINS,3,54.22,0.0,162.66,CARTAO DEBITO,24.73,CONCLUÍDA,74.19,88.47,54.39
V202201850,2025-08-28,2025,8,3,THURSDAY,ELETRÔNICOS,TABLET,SUDESTE,MG,BELO HORIZONTE,AMANDA MARTINS,RICARDO RIBEIRO,1,4014.73,0.0,4014.73,DINHEIRO,2032.63,CONCLUÍDA,2032.63,1982.1,49.37
V202301851,2023-01-13,2023,1,1,FRIDAY,BELEZA,CREME,NORDESTE,RN,CIDADE DESCONHECIDA,BEATRIZ SANTOS,CARLOS MARTINS,1,78.56,7.26,72.86,PIX,46.11,CONCLUÍDA,46.11,26.75,36.71
V202001852,2021-05-08,2021,5,2,SATURDAY,BELEZA,MAQUIAGEM,SUL,RS,CACHOEIRINHA,AMANDA OLIVEIRA,RICARDO FERNANDES,3,195.25,0.0,585.75,CARTAO DEBITO,128.62,CONCLUÍDA,385.86,199.89,34.13
V202101853,2022-09-15,2022,9,3,THURSDAY,BELEZA,BATOM,SUL,SC,JOINVILLE,PATRÍCIA SANTOS,CAMILA OLIVEIRA,4,113.55,12.96,395.31,CARTAO DEBITO,53.4,CONCLUÍDA,213.6,181.71,45.97
V202201854,2021-04-08,2021,4,2,THURSDAY,BELEZA,PERFUME,NORTE,RO,CIDADE DESCONHECIDA,GUSTAVO PEREIRA,MARIA ALMEIDA,3,82.62,0.0,247.86,BOLETO,38.95,CONCLUÍDA,116.85000000000001,131.01,52.86
V202301855,2023-04-04,2023,4,2,TUESDAY,MODA,CALÇA JEANS,SUL,SC,BLUMENAU,BEATRIZ SOUZA,MARIA MARTINS,2,264.5,0.0,529.0,CARTAO DEBITO,150.68,CONCLUÍDA,301.36,227.64,43.03
V202001856,2022-07-09,2022,7,3,SATURDAY,BELEZA,BATOM,CENTRO-OESTE,MS,CIDADE DESCONHECIDA,CARLOS RODRIGUES,BEATRIZ SOUZA,1,96.04,17.98,78.77,CARTAO DEBITO,57.27,CONCLUÍDA,57.27,21.499999999999993,27.29
V202101857,2023-05-09,2023,5,2,TUESDAY,MODA,TÊNIS,CENTRO-OESTE,DF,CIDADE DESCONHECIDA,PAULO MARTINS,PATRÍCIA MARTINS,5,293.08,0.0,1465.4,CARTAO CREDITO,132.94,CONCLUÍDA,664.7,800.7,54.64
V202201858,2023-12-04,2023,12,4,MONDAY,MODA,CAMISETA,SUL,PR,CURITIBA,CARLOS ALMEIDA,MARIA ALVES,1,290.73,25.81,215.69,CARTAO CREDITO,183.34,CONCLUÍDA,183.34,32.349999999999994,15.0
V202301859,2021-09-03,2021,9,3,FRIDAY,ELETRÔNICOS,SMART TV,SUDESTE,ES,CIDADE DESCONHECIDA,PATRÍCIA ALMEIDA,PAULO SOUZA,5,3750.63,0.0,18753.15,CARTAO CREDITO,1801.95,CONCLUÍDA,9009.75,9743.400000000001,51.96
V202001860,2025-12-12,2025,12,4,FRIDAY,ELETRÔNICOS,SMARTPHONE,NORDESTE,CE,CIDADE DESCONHECIDA,GUSTAVO COSTA,MARIA OLIVEIRA,3,1295.51,34.04,2563.65,DINHEIRO,856.09,CONCLUÍDA,2568.27,-4.619999999999891,-0.18
V202101861,2021-04-01,2021,4,2,THURSDAY,ELETRÔNICOS,FONES DE OUVIDO,SUL,RS,CANOAS,CARLOS RIBEIRO,RICARDO MARTINS,2,2480.53,0.0,4961.06,PIX,1686.16,CONCLUÍDA,3372.32,1588.7400000000002,32.02
V202201862,2022-10-26,2022,10,4,WEDNESDAY,BELEZA,MAQUIAGEM,SUDESTE,SP,SÃO PAULO,ANA SANTOS,GUSTAVO ALMEIDA,2,34.04,0.0,68.08,CARTAO DEBITO,17.39,CONCLUÍDA,34.78,33.3,48.91
V202301863,2024-08-05,2024,8,3,MONDAY,MODA,CALÇA JEANS,SUL,SC,JOINVILLE,GUSTAVO RIBEIRO,PATRÍCIA GOMES,4,282.58,0.0,1130.32,DINHEIRO,182.58,CONCLUÍDA,730.32,399.9999999999999,35.39
V202001864,2021-12-27,2021,12,4,MONDAY,MODA,CALÇA JEANS,NORDESTE,RN,CIDADE DESCONHECIDA,GUSTAVO SANTOS,JULIANA COSTA,3,224.37,27.9,485.33,BOLETO,105.04,CONCLUÍDA,315.12,170.20999999999998,35.07
V202101865,2022-01-13,2022,1,1,THURSDAY,CASA,MESA,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,GUSTAVO LIMA,JOSÉ PEREIRA,5,2083.25,10.83,9287.81,DINHEIRO,1357.52,CONCLUÍDA,6787.6,2500.209999999999,26.92
V202201866,2020-08-16,2020,8,3,SUNDAY,ESPORTES,RAQUETE,NORTE,TO,CIDADE DESCONHECIDA,JOSÉ RIBEIRO,ANA SILVA,2,1812.26,0.0,3624.52,DINHEIRO,840.91,CONCLUÍDA,1681.82,1942.7,53.6
V202301867,2020-09-22,2020,9,3,TUESDAY,ELETRÔNICOS,SMARTPHONE,NORDESTE,PB,CIDADE DESCONHECIDA,CAMILA SOUZA,ROBERTO MARTINS,4,4567.63,0.0,18270.52,DINHEIRO,3001.82,CONCLUÍDA,12007.28,6263.24,34.28
V202001868,2025-08-18,2025,8,3,MONDAY,ESPORTES,RAQUETE,CENTRO-OESTE,MS,CIDADE DESCONHECIDA,ANA RIBEIRO,AMANDA GOMES,5,1182.87,14.29,5069.36,DINHEIRO,735.7,CONCLUÍDA,3678.5,1390.8599999999997,27.44
V202101869,2022-01-19,2022,1,1,WEDNESDAY,ELETRÔNICOS,NOTEBOOK,NORDESTE,PE,CIDADE DESCONHECIDA,GUSTAVO LIMA,FERNANDO RODRIGUES,1,2700.07,7.34,2501.99,CARTAO CREDITO,1486.13,CONCLUÍDA,1486.13,1015.8599999999997,40.6
V202201870,2022-03-24,2022,3,1,THURSDAY,ESPORTES,BICICLETA,SUDESTE,ES,CIDADE DESCONHECIDA,PAULO LIMA,CARLOS ALVES,5,519.31,0.0,2596.55,BOLETO,275.36,CONCLUÍDA,1376.8000000000002,1219.75,46.98
V202301871,2025-10-30,2025,10,4,THURSDAY,BELEZA,MAQUIAGEM,NORDESTE,BA,CIDADE DESCONHECIDA,LUCAS ALMEIDA,PAULO OLIVEIRA,5,163.89,0.0,819.45,PIX,107.85,CONCLUÍDA,539.25,280.20000000000005,34.19
V202001872,2023-10-01,2023,10,4,SUNDAY,CASA,SOFÁ,NORDESTE,SE,CIDADE DESCONHECIDA,BEATRIZ ALVES,FERNANDO SILVA,4,2810.88,0.0,11243.52,PIX,1401.25,CONCLUÍDA,5605.0,5638.52,50.15
V202101873,2024-05-27,2024,5,2,MONDAY,MODA,CALÇA JEANS,SUL,SC,BLUMENAU,CAMILA ALVES,PAULO LIMA,4,72.16,0.0,288.64,BOLETO,44.7,CONCLUÍDA,178.8,109.83999999999997,38.05
V202201874,2021-10-13,2021,10,4,WEDNESDAY,MODA,CALÇA JEANS,SUL,RS,PORTO ALEGRE,PATRÍCIA ALVES,CAMILA SANTOS,3,247.87,0.0,743.61,CARTAO DEBITO,162.38,CONCLUÍDA,487.14,256.47,34.49
V202301875,2021-01-13,2021,1,1,WEDNESDAY,MODA,CAMISETA,CENTRO-OESTE,GO,CIDADE DESCONHECIDA,PATRÍCIA SILVA,LUCAS RODRIGUES,4,113.84,12.03,400.6,CARTAO DEBITO,50.66,CONCLUÍDA,202.64,197.96000000000004,49.42
V202001876,2022-03-27,2022,3,1,SUNDAY,ELETRÔNICOS,NOTEBOOK,NORDESTE,PB,CIDADE DESCONHECIDA,PAULO SANTOS,CAMILA SANTOS,4,2076.02,10.34,7445.29,CARTAO DEBITO,1417.63,CONCLUÍDA,5670.52,1774.7699999999995,23.84
V202101877,2022-02-09,2022,2,1,WEDNESDAY,ELETRÔNICOS,SMARTPHONE,CENTRO-OESTE,GO,CIDADE DESCONHECIDA,ANA SOUZA,PAULO SILVA,5,4180.64,0.0,20903.2,DINHEIRO,1712.27,CONCLUÍDA,8561.35,12341.85,59.04
V202201878,2022-05-11,2022,5,2,WEDNESDAY,MODA,CALÇA JEANS,NORDESTE,PE,CIDADE DESCONHECIDA,JULIANA PEREIRA,ANA ALVES,2,162.89,0.0,325.78,PIX,101.55,CONCLUÍDA,203.1,122.67999999999998,37.66
V202301879,2025-06-23,2025,6,2,MONDAY,CASA,GELADEIRA,SUDESTE,RJ,RIO DE JANEIRO,PATRÍCIA RIBEIRO,JOSÉ PEREIRA,3,1297.75,0.0,3893.25,PIX,733.28,CONCLUÍDA,2199.84,1693.4099999999999,43.5
V202001880,2020-11-06,2020,11,4,FRIDAY,ESPORTES,RAQUETE,SUDESTE,MG,BELO HORIZONTE,JOSÉ SOUZA,JULIANA GOMES,5,333.77,20.68,1323.79,BOLETO,191.66,CONCLUÍDA,958.3,365.49,27.61
V202101881,2024-06-14,2024,6,2,FRIDAY,ELETRÔNICOS,SMARTPHONE,NORTE,AP,CIDADE DESCONHECIDA,BEATRIZ SILVA,BEATRIZ RIBEIRO,1,3955.45,0.0,3955.45,PIX,1627.92,CONCLUÍDA,1627.92,2327.5299999999997,58.84
V202201882,2022-12-24,2022,12,4,SATURDAY,BELEZA,MAQUIAGEM,NORDESTE,PB,CIDADE DESCONHECIDA,ROBERTO ALMEIDA,JULIANA LIMA,3,32.19,28.43,69.12,PIX,13.15,CONCLUÍDA,39.45,29.67,42.93
V202301883,2023-02-24,2023,2,1,FRIDAY,ESPORTES,BOLA,CENTRO-OESTE,MT,CIDADE DESCONHECIDA,JULIANA MARTINS,FERNANDO ALVES,4,1953.08,0.0,7812.32,DINHEIRO,1323.68,CANCELADA,5294.72,2517.5999999999995,32.23
V202001884,2022-05-30,2022,5,2,MONDAY,BELEZA,BATOM,SUL,PR,MARINGÁ,FERNANDO ALMEIDA,ANA GOMES,1,42.85,8.12,39.37,PIX,19.29,CONCLUÍDA,19.29,20.08,51.0
V202101885,2020-05-17,2020,5,2,SUNDAY,BELEZA,PERFUME,SUDESTE,ES,CIDADE DESCONHECIDA,RICARDO LIMA,LUCAS SANTOS,2,156.3,6.58,292.02,PIX,73.35,CONCLUÍDA,146.7,145.32,49.76
V202201886,2021-12-18,2021,12,4,SATURDAY,ELETRÔNICOS,NOTEBOOK,SUDESTE,RJ,NITERÓI,JULIANA MARTINS,RICARDO SILVA,4,1580.36,18.36,5160.55,CARTAO CREDITO,712.74,CONCLUÍDA,2850.96,2309.59,44.75
V202301887,2025-08-31,2025,8,3,SUNDAY,ELETRÔNICOS,SMART TV,SUL,RS,CACHOEIRINHA,ROBERTO COSTA,PATRÍCIA COSTA,2,900.43,0.0,1800.86,DINHEIRO,559.15,CONCLUÍDA,1118.3,682.56,37.9
V202001888,2022-09-22,2022,9,3,THURSDAY,ESPORTES,HALTERES,SUDESTE,RJ,RIO DE JANEIRO,CARLOS ALVES,CARLOS PEREIRA,3,134.78,0.0,404.34,PIX,85.72,CONCLUÍDA,257.15999999999997,147.18,36.4
